"id","nome","instituicao","pais"
"11-285",Yanina Bellini Saibene,Universidad Nacional Guillermo Brown,Argentina
"11-285",Mine Dogucu,Universidad Nacional Guillermo Brown,Argentina
"11-285",Nicolás Palopoli,Universidad Nacional de Quilmes - CONICET,Argentina
"11-285",Elio Campitelli,Universidad de Buenos Aires,Argentina
"11-285",Paola Corrales,Universidad de Buenos Aires,Argentina
"11-285",Patricia Loto,Universidad Nacional del Nordeste,Argentina
"11-286",Ana Luisa Gómez Blancarte,,
"11-286",José Guadalupe Rivera Pérez,,
"11-287",Anelise Sabbag,,
"11-287",Samuel Frame,,
"11-289",Marta Avalos,,
"11-289",Samia Mehouachi,,
"11-293",María Inés Stimolo,,
"11-293",Norma Patricia Caro,,
"11-293",Rosanna Beatriz Cassini,,
"11-293",Fernando García,,
"11-293",Mariana Verónica Gonzalez,,
"11-293",Adrián Maximiliano Moneta Pizarro,,
"11-293",Martín Omar Saino,,
"11-294",Naiara dos Santos,Universidade Federal de São Carlos - UFSCar,Brasil
"11-294",Jorge Luis Bazán,Universidade de São Paulo - USP,Brasil
"11-295",María Inés Stimolo,,
"11-295",Estefanía Nahas,,
"11-295",Mariana Guardiola,,
"11-296",María Cristina Kanobel,,
"11-297",Alexander White,,
"11-297",Layla Guyot,,
"11-298",Ana Luisa Gómez-Blancarte,Instituto Politécnico Nacional,México
"11-299",Charlotte Jones-Todd,University of Auckland,Nova Zelândia
"11-299",Amy Renelle,University of Auckland,Nova Zelândia
"11-300",John Harraway,University of Otago,Nova Zelândia
"11-300",Matthew Schofield,University of Otago,Nova Zelândia
"11-300",Jessica Allen,University of Otago,Nova Zelândia
"11-301",Stephanie Budgett,University of Auckland,Nova Zelândia
"11-301",Azam Asanjarani,University of Auckland,Nova Zelândia
"11-301",Heti Afimeimounga,University of Auckland,Nova Zelândia
"11-303",Lisa Birk,University of Münster,Alemanha
"11-305",Michal Dvir,University of Haifa,Israel
"11-305",Dina Tsybulsky,Technion Israel Institute of Technology,Israel
"11-306",Leticia Perez,WestEd,Estados Unidos
"11-306",Sheri Johnson,The Mount Vernon School,Estados Unidos
"11-306",Pip Arnold,Karekare Education Limited,Nova Zelândia
"11-308",Yannik Fleischer,Paderborn University,Alemanha
"11-308",Sven Hüsing,Paderborn University,Alemanha
"11-308",Rolf Biehler,Paderborn University,Alemanha
"11-308",Susanne Podworny,Paderborn University,Alemanha
"11-308",Carsten Schulte,Paderborn University,Alemanha
"11-309",Gian Carlo Diluvi,University of British Columbia,Canadá
"11-309",Bruce Dunham,University of British Columbia,Canadá
"11-309",Nancy Heckman,University of British Columbia,Canadá
"11-309",Melissa Lee,University of British Columbia,Canadá
"11-309",Rodolfo Lourenzutti,University of British Columbia,Canadá
"11-311",Ailton Paulo Oliveira Júnior,,
"11-311",Nilceia Datori Barbosa,,
"11-311",Natália Galvão Simão de Souza,,
"11-311",Anneliese Oliveira Lozada,,
"11-312",Fumihiko Mitsunaga,Nishiyamato Gakuen High School,Japão
"11-312",Hiroki Oura,Tokyo University of Science,Japão
"11-312",Ryo Yoshikawa,Nagoya Bunri University,Japão
"11-312",Wakako Fushikida, Tokyo Metropolitan University,Japão
"11-313",Frederik De Keersmaeker,Ghent University,Bélgica
"11-313",Eva Vangenechten,Ghent University,Bélgica
"11-313",Erik Fransen,University of Antwerp,Bélgica
"11-313",Els Goetghebeur,Ghent University,Bélgica
"11-314",Chibueze Ogbonnaya,University College London,Reino Unido
"11-315",José Ronaldo Alves Araújo,Pontifícia Universidade Católica de São Paulo,Brasil
"11-315",Celina Aparecida Almeida Pereira Abar,Pontifícia Universidade Católica de São Paulo,Brasil
"11-315",Zsolt Lavicza,Pontifícia Universidade Católica de São Paulo,Brasil
"11-316",Marisa Battisti,Universidad Nacional de Entre Ríos,Argentina
"11-316",Diana Kohan,Universidad Nacional de Entre Ríos,Argentina
"11-317",Silvia N. Pérez,,
"11-317",Monica Giuliano,,
"11-318",Jazmine Escobar-Perez,,
"11-318",Aura Nidia Herrera-Rojas,,
"11-321",Gail Burrill,Michigan State University,Estados Unidos
"11-322",John Edison Niño Parra,,
"11-322",Ingrith Álvarez Alfonso,,
"11-323",Amy Renelle,,
"11-323",Rhys Jones,,
"11-324",Mayra Darly da Silva,,
"11-324",Liliane Maria Teixeira Lima de Carvalho,,
"11-326",Vera Debora Maciel Vilhena,,
"11-326",Maria de Fátima Vilhena Silva,,
"11-326",Reinaldo Feio Lima,,
"11-328",Sashi Sharma,,
"11-330",Yilton Riascos Forero,,
"11-331",Marcos Nascimento Magalhães,,
"11-334",María José Bianco,,
"11-336",Norma Patricia Caro,,
"11-336",María Ines Ahumada,,
"11-336",Verónica Arias,,
"11-337",Pablo Ortiz,,
"11-337",Martín Saino,,
"11-338",Peter Oseghale Ohue,,
"11-338",Dorcas Modupe Okewole,,
"11-338",Olalekan Joseph Akintade,,
"11-338",Oluyemi Adewole Okunlola,,
"11-338",Hope Ifeyinwa Mbachu,,
"11-338",Olusanya Elisa Olubusoye,,
"11-413",Teresita Terán,,
"11-413",Augusto Nascimbene,,
"11-339",Thomas Honnor,,
"11-339",Niloufar Abourashchi,,
"11-339",Matina Rassias,,
"11-342",Carol Blumberg,,
"11-342",Rebecca Nichols,,
"11-342",Megan Murphy,,
"11-343",Andreas Mayr,,
"11-343",Thomas Kneib,,
"11-343",Bruno de Sousa,,
"11-343",Tobias Fleckenstein,,
"11-344",Sara Stoudt,,
"11-344",Deborah Nolan,,
"11-345",Alison Gibbs,,
"11-346",Mónica Balzarini,,
"11-346",Cecilia Bruno,,
"11-346",Teresa Boca,,
"11-346",Franca Giannini Kurina,,
"11-346",Pablo Paccioretti,,
"11-346",Adriana Pérez,,
"11-346",Silvia Sühring,,
"11-347",Tania Prvan,,
"11-347",Ayse Aysin Bilgin,,
